Organization ID,Monitoring Location ID,Monitoring Location Name,Activity ID,Activity Start Date,Activity Type,Media,Media Subdivision,Result UID,Characteristic,Fraction,Statistic,Value,Unit,Value Type,Detection Condition,Biological Intent,Taxon Name,Status,Last Changed
HUIWAIOLA_WQX,OLP,Launiupoko,OLP160727TN,07-27-2016,Sample-Routine,Water,,644390246,Nitrogen,Dissolved,,71.08,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OPM,Peter Martin Hale,OPM160728TN,07-27-2016,Sample-Routine,Water,,644390247,Nitrogen,Dissolved,,90.37,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728TN,07-28-2016,Sample-Routine,Water,,644390248,Nitrogen,Dissolved,,64.44,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OMM,Mile Marker 14,OMM160728TN,07-28-2016,Sample-Routine,Water,,644390249,Nitrogen,Dissolved,,70.46,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728TN,07-28-2016,Sample-Routine,Water,,644390250,Nitrogen,Dissolved,,73.55,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OPB,Papalaua,OPB160728TN,07-28-2016,Sample-Routine,Water,,644390251,Nitrogen,Dissolved,,72.91,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OPP,Papalaua Pali,OPP160728TN,07-28-2016,Sample-Routine,Water,,644390252,Nitrogen,Dissolved,,71.58,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RPO,Pohaku,RPO160726TP,07-26-2016,Sample-Routine,Water,,644390253,Phosphorus,Dissolved,,23.89,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RKS,Kaanapali Shores,RKS160726TP,07-26-2016,Sample-Routine,Water,,644390254,Phosphorus,Dissolved,,13,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726TP,07-26-2016,Sample-Routine,Water,,644390255,Phosphorus,Dissolved,,13.39,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726TP,07-26-2016,Sample-Routine,Water,,644390256,Phosphorus,Dissolved,,14.07,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RWA,Wahikuli,RWA160726TP,07-26-2016,Sample-Routine,Water,,644390257,Phosphorus,Dissolved,,15.67,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,PFF,505 Front Street,PFF160727TP,07-27-2016,Sample-Routine,Water,,644390258,Phosphorus,Dissolved,,13.84,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,PLH,Lindsey Hale,PLH160727TP,07-27-2016,Sample-Routine,Water,,644390259,Phosphorus,Dissolved,,13.66,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,PLT,Lahaina Town,PLT160727TP,07-27-2016,Sample-Routine,Water,,644390260,Phosphorus,Dissolved,,11.26,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OSF,Olowalu shore front,OSF160727TP,07-27-2016,Sample-Routine,Water,,644390261,Phosphorus,Dissolved,,10.52,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OLP,Launiupoko,OLP160727TP,07-27-2016,Sample-Routine,Water,,644390262,Phosphorus,Dissolved,,10.63,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OPM,Peter Martin Hale,OPM160728TP,07-27-2016,Sample-Routine,Water,,644390263,Phosphorus,Dissolved,,10.08,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728TP,07-28-2016,Sample-Routine,Water,,644390264,Phosphorus,Dissolved,,9.97,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OMM,Mile Marker 14,OMM160728TP,07-28-2016,Sample-Routine,Water,,644390265,Phosphorus,Dissolved,,10.01,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728TP,07-28-2016,Sample-Routine,Water,,644390266,Phosphorus,Dissolved,,10.71,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OPB,Papalaua,OPB160728TP,07-28-2016,Sample-Routine,Water,,644390267,Phosphorus,Dissolved,,9.33,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OPP,Papalaua Pali,OPP160728TP,07-28-2016,Sample-Routine,Water,,644390268,Phosphorus,Dissolved,,11.41,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RPO,Pohaku,RPO160726PO4,07-26-2016,Sample-Routine,Water,,644390269,Phosphate-phosphorus,Dissolved,,17.06,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RKS,Kaanapali Shores,RKS160726PO4,07-26-2016,Sample-Routine,Water,,644390270,Phosphate-phosphorus,Dissolved,,6.41,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726PO4,07-26-2016,Sample-Routine,Water,,644390271,Phosphate-phosphorus,Dissolved,,6.82,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726PO4,07-26-2016,Sample-Routine,Water,,644390272,Phosphate-phosphorus,Dissolved,,9.14,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RWA,Wahikuli,RWA160726PO4,07-26-2016,Sample-Routine,Water,,644390273,Phosphate-phosphorus,Dissolved,,9.77,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,PFF,505 Front Street,PFF160727PO4,07-27-2016,Sample-Routine,Water,,644390274,Phosphate-phosphorus,Dissolved,,9.21,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,PLH,Lindsey Hale,PLH160727PO4,07-27-2016,Sample-Routine,Water,,644390275,Phosphate-phosphorus,Dissolved,,10.11,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,PLT,Lahaina Town,PLT160727PO4,07-27-2016,Sample-Routine,Water,,644390276,Phosphate-phosphorus,Dissolved,,7.09,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OSF,Olowalu shore front,OSF160727PO4,07-27-2016,Sample-Routine,Water,,644390277,Phosphate-phosphorus,Dissolved,,4.72,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OLP,Launiupoko,OLP160727PO4,07-27-2016,Sample-Routine,Water,,644390278,Phosphate-phosphorus,Dissolved,,4.47,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OPM,Peter Martin Hale,OPM160728PO4,07-27-2016,Sample-Routine,Water,,644390279,Phosphate-phosphorus,Dissolved,,4.59,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728PO4,07-28-2016,Sample-Routine,Water,,644390280,Phosphate-phosphorus,Dissolved,,6.95,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OMM,Mile Marker 14,OMM160728PO4,07-28-2016,Sample-Routine,Water,,644390281,Phosphate-phosphorus,Dissolved,,6.42,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728PO4,07-28-2016,Sample-Routine,Water,,644390282,Phosphate-phosphorus,Dissolved,,4.75,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OPB,Papalaua,OPB160728PO4,07-28-2016,Sample-Routine,Water,,644390283,Phosphate-phosphorus,Dissolved,,2.85,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OPP,Papalaua Pali,OPP160728PO4,07-28-2016,Sample-Routine,Water,,644390284,Phosphate-phosphorus,Dissolved,,2.85,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RPO,Pohaku,RPO160726Si,07-26-2016,Sample-Routine,Water,,644390285,Silicate,Dissolved,,1116.96,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RKS,Kaanapali Shores,RKS160726Si,07-26-2016,Sample-Routine,Water,,644390286,Silicate,Dissolved,,60.27,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726Si,07-26-2016,Sample-Routine,Water,,644390287,Silicate,Dissolved,,267.63,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726Si,07-26-2016,Sample-Routine,Water,,644390288,Silicate,Dissolved,,449.68,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RWA,Wahikuli,RWA160726Si,07-26-2016,Sample-Routine,Water,,644390289,Silicate,Dissolved,,467.63,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,PFF,505 Front Street,PFF160727Si,07-27-2016,Sample-Routine,Water,,644390290,Silicate,Dissolved,,483.78,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,PLH,Lindsey Hale,PLH160727Si,07-27-2016,Sample-Routine,Water,,644390291,Silicate,Dissolved,,408.47,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,PLT,Lahaina Town,PLT160727Si,07-27-2016,Sample-Routine,Water,,644390292,Silicate,Dissolved,,217.97,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OSF,Olowalu shore front,OSF160727Si,07-27-2016,Sample-Routine,Water,,644390293,Silicate,Dissolved,,44.64,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OLP,Launiupoko,OLP160727Si,07-27-2016,Sample-Routine,Water,,644390294,Silicate,Dissolved,,29.59,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPM,Peter Martin Hale,OPM160728Si,07-27-2016,Sample-Routine,Water,,644390295,Silicate,Dissolved,,294.07,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728Si,07-28-2016,Sample-Routine,Water,,644390296,Silicate,Dissolved,,560,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OMM,Mile Marker 14,OMM160728Si,07-28-2016,Sample-Routine,Water,,644390297,Silicate,Dissolved,,261.28,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728Si,07-28-2016,Sample-Routine,Water,,644390298,Silicate,Dissolved,,76.83,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPB,Papalaua,OPB160728Si,07-28-2016,Sample-Routine,Water,,644390299,Silicate,Dissolved,,55.37,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPP,Papalaua Pali,OPP160728Si,07-28-2016,Sample-Routine,Water,,644390300,Silicate,Dissolved,,156.17,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RPO,Pohaku,RPO160726NNN,07-26-2016,Sample-Routine,Water,,644390301,Nitrate,Dissolved,,200.67,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RKS,Kaanapali Shores,RKS160726NNN,07-26-2016,Sample-Routine,Water,,644390302,Nitrate,Dissolved,,3.75,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726NNN,07-26-2016,Sample-Routine,Water,,644390303,Nitrate,Dissolved,,16.56,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726NNN,07-26-2016,Sample-Routine,Water,,644390304,Nitrate,Dissolved,,40.03,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RWA,Wahikuli,RWA160726NNN,07-26-2016,Sample-Routine,Water,,644390305,Nitrate,Dissolved,,13.19,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PFF,505 Front Street,PFF160727NNN,07-27-2016,Sample-Routine,Water,,644390306,Nitrate,Dissolved,,3.08,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PLH,Lindsey Hale,PLH160727NNN,07-27-2016,Sample-Routine,Water,,644390307,Nitrate,Dissolved,,7.68,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PLT,Lahaina Town,PLT160727NNN,07-27-2016,Sample-Routine,Water,,644390308,Nitrate,Dissolved,,7.19,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OSF,Olowalu shore front,OSF160727NNN,07-27-2016,Sample-Routine,Water,,644390309,Nitrate,Dissolved,,3.82,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OLP,Launiupoko,OLP160727NNN,07-27-2016,Sample-Routine,Water,,644390310,Nitrate,Dissolved,,1.24,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPM,Peter Martin Hale,OPM160728NNN,07-27-2016,Sample-Routine,Water,,644390311,Nitrate,Dissolved,,3.19,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728NNN,07-28-2016,Sample-Routine,Water,,644390312,Nitrate,Dissolved,,1.65,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OMM,Mile Marker 14,OMM160728NNN,07-28-2016,Sample-Routine,Water,,644390313,Nitrate,Dissolved,,3.33,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728NNN,07-28-2016,Sample-Routine,Water,,644390314,Nitrate,Dissolved,,1.09,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPB,Papalaua,OPB160728NNN,07-28-2016,Sample-Routine,Water,,644390315,Nitrate,Dissolved,,1.02,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPP,Papalaua Pali,OPP160728NNN,07-28-2016,Sample-Routine,Water,,644390316,Nitrate,Dissolved,,1.97,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RPO,Pohaku,RPO160726NH4,07-26-2016,Sample-Routine,Water,,644390317,Ammonia-nitrogen,Dissolved,,6.69,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RKS,Kaanapali Shores,RKS160726NH4,07-26-2016,Sample-Routine,Water,,644390318,Ammonia-nitrogen,Dissolved,,6.35,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726NH4,07-26-2016,Sample-Routine,Water,,644390319,Ammonia-nitrogen,Dissolved,,6.02,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726NH4,07-26-2016,Sample-Routine,Water,,644390320,Ammonia-nitrogen,Dissolved,,4.68,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RWA,Wahikuli,RWA160726NH4,07-26-2016,Sample-Routine,Water,,644390321,Ammonia-nitrogen,Dissolved,,4.55,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PFF,505 Front Street,PFF160727NH4,07-27-2016,Sample-Routine,Water,,644390322,Ammonia-nitrogen,Dissolved,,9.48,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PLH,Lindsey Hale,PLH160727NH4,07-27-2016,Sample-Routine,Water,,644390323,Ammonia-nitrogen,Dissolved,,6.57,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PLT,Lahaina Town,PLT160727NH4,07-27-2016,Sample-Routine,Water,,644390324,Ammonia-nitrogen,Dissolved,,5.11,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OSF,Olowalu shore front,OSF160727NH4,07-27-2016,Sample-Routine,Water,,644390325,Ammonia-nitrogen,Dissolved,,5.97,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OLP,Launiupoko,OLP160727NH4,07-27-2016,Sample-Routine,Water,,644390326,Ammonia-nitrogen,Dissolved,,3.97,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPM,Peter Martin Hale,OPM160728NH4,07-27-2016,Sample-Routine,Water,,644390327,Ammonia-nitrogen,Dissolved,,11.32,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160728NH4,07-28-2016,Sample-Routine,Water,,644390328,Ammonia-nitrogen,Dissolved,,42.04,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OMM,Mile Marker 14,OMM160728NH4,07-28-2016,Sample-Routine,Water,,644390329,Ammonia-nitrogen,Dissolved,,6.3,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728NH4,07-28-2016,Sample-Routine,Water,,644390330,Ammonia-nitrogen,Dissolved,,9.69,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPB,Papalaua,OPB160728NH4,07-28-2016,Sample-Routine,Water,,644390331,Ammonia-nitrogen,Dissolved,,4.39,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPP,Papalaua Pali,OPP160728NH4,07-28-2016,Sample-Routine,Water,,644390332,Ammonia-nitrogen,Dissolved,,7.43,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RPO,Pohaku,RPO160809T,08-09-2016,Field Msr/Obs,Water,,644390333,"Temperature, water",,,26.6,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RKS,Kaanapali Shores,RKS160809T,08-09-2016,Field Msr/Obs,Water,,644390334,"Temperature, water",,,25.9,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809T,08-09-2016,Field Msr/Obs,Water,,644390335,"Temperature, water",,,27,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809T,08-09-2016,Field Msr/Obs,Water,,644390336,"Temperature, water",,,27.3,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RWA,Wahikuli,RWA160809T,08-09-2016,Field Msr/Obs,Water,,644390337,"Temperature, water",,,27.2,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PFF,505 Front Street,PFF160810T,08-10-2016,Field Msr/Obs,Water,,644390338,"Temperature, water",,,27,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PLH,Lindsey Hale,PLH160810T,08-10-2016,Field Msr/Obs,Water,,644390339,"Temperature, water",,,27.3,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PLT,Lahaina Town,PLT160810T,08-10-2016,Field Msr/Obs,Water,,644390340,"Temperature, water",,,27.5,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OLP,Launiupoko,OLP160810T,08-10-2016,Field Msr/Obs,Water,,644390341,"Temperature, water",,,28.2,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OSF,Olowalu shore front,OSF160810T,08-10-2016,Field Msr/Obs,Water,,644390342,"Temperature, water",,,27.9,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPM,Peter Martin Hale,OPM160811T,08-11-2016,Field Msr/Obs,Water,,644390343,"Temperature, water",,,26.6,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811T,08-11-2016,Field Msr/Obs,Water,,644390344,"Temperature, water",,,27.2,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OMM,Mile Marker 14,OMM160811T,08-11-2016,Field Msr/Obs,Water,,644390345,"Temperature, water",,,26.6,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811T,08-11-2016,Field Msr/Obs,Water,,644390346,"Temperature, water",,,27.2,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPB,Papalaua,OPB160811T,08-11-2016,Field Msr/Obs,Water,,644390347,"Temperature, water",,,27.4,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OPP,Papalaua Pali,OPP160811T,08-11-2016,Field Msr/Obs,Water,,644390348,"Temperature, water",,,27.3,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RPO,Pohaku,RPO160809DO,08-09-2016,Field Msr/Obs,Water,,644390349,Dissolved oxygen (DO),,,6.23,mg/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RKS,Kaanapali Shores,RKS160809DO,08-09-2016,Field Msr/Obs,Water,,644390350,Dissolved oxygen (DO),,,6.38,mg/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809DO,08-09-2016,Field Msr/Obs,Water,,644390351,Dissolved oxygen (DO),,,6.27,mg/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809DO,08-09-2016,Field Msr/Obs,Water,,644390352,Dissolved oxygen (DO),,,6.57,mg/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RWA,Wahikuli,RWA160809DO,08-09-2016,Field Msr/Obs,Water,,644390353,Dissolved oxygen (DO),,,6.58,mg/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PFF,505 Front Street,PFF160810DO,08-10-2016,Field Msr/Obs,Water,,644390354,Dissolved oxygen (DO),,,5.87,mg/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PLH,Lindsey Hale,PLH160810DO,08-10-2016,Field Msr/Obs,Water,,644390355,Dissolved oxygen (DO),,,5.53,mg/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,PLT,Lahaina Town,PLT160810DO,08-10-2016,Field Msr/Obs,Water,,644390356,Dissolved oxygen (DO),,,5.74,mg/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OLP,Launiupoko,OLP160810DO,08-10-2016,Field Msr/Obs,Water,,644390357,Dissolved oxygen (DO),,,6.57,mg/l,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OSF,Olowalu shore front,OSF160810DO,08-10-2016,Field Msr/Obs,Water,,644390358,Dissolved oxygen (DO),,,6.78,mg/l,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OPM,Peter Martin Hale,OPM160811DO,08-11-2016,Field Msr/Obs,Water,,644390359,Dissolved oxygen (DO),,,5.41,mg/l,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OCO,Camp Olowalu,OCO160811DO,08-11-2016,Field Msr/Obs,Water,,644390360,Dissolved oxygen (DO),,,6.18,mg/l,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OMM,Mile Marker 14,OMM160811DO,08-11-2016,Field Msr/Obs,Water,,644390361,Dissolved oxygen (DO),,,6.12,mg/l,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811DO,08-11-2016,Field Msr/Obs,Water,,644390362,Dissolved oxygen (DO),,,6.66,mg/l,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OPB,Papalaua,OPB160811DO,08-11-2016,Field Msr/Obs,Water,,644390363,Dissolved oxygen (DO),,,6.89,mg/l,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OPP,Papalaua Pali,OPP160811DO,08-11-2016,Field Msr/Obs,Water,,644390364,Dissolved oxygen (DO),,,7.17,mg/l,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RPO,Pohaku,RPO160809DOp,08-09-2016,Field Msr/Obs,Water,,644390365,Dissolved oxygen (DO),,,93.8,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RKS,Kaanapali Shores,RKS160809DOp,08-09-2016,Field Msr/Obs,Water,,644390366,Dissolved oxygen (DO),,,95.1,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809DOp,08-09-2016,Field Msr/Obs,Water,,644390367,Dissolved oxygen (DO),,,96.7,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809DOp,08-09-2016,Field Msr/Obs,Water,,644390368,Dissolved oxygen (DO),,,100.5,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RWA,Wahikuli,RWA160809DOp,08-09-2016,Field Msr/Obs,Water,,644390369,Dissolved oxygen (DO),,,100.6,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,PFF,505 Front Street,PFF160810DOp,08-10-2016,Field Msr/Obs,Water,,644390370,Dissolved oxygen (DO),,,89,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,PLH,Lindsey Hale,PLH160810DOp,08-10-2016,Field Msr/Obs,Water,,644390371,Dissolved oxygen (DO),,,84.5,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,PLT,Lahaina Town,PLT160810DOp,08-10-2016,Field Msr/Obs,Water,,644390372,Dissolved oxygen (DO),,,88.1,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OLP,Launiupoko,OLP160810DOp,08-10-2016,Field Msr/Obs,Water,,644390373,Dissolved oxygen (DO),,,102.2,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OSF,Olowalu shore front,OSF160810DOp,08-10-2016,Field Msr/Obs,Water,,644390374,Dissolved oxygen (DO),,,105.1,%,Actual,,,,Final,08-06-2017 7:32:16 PM
