Organization ID,Monitoring Location ID,Monitoring Location Name,Activity ID,Activity Start Date,Activity Type,Media,Media Subdivision,Result UID,Characteristic,Fraction,Statistic,Value,Unit,Value Type,Detection Condition,Biological Intent,Taxon Name,Status,Last Changed
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160712NH4,07-12-2016,Sample-Routine,Water,,644390127,Ammonia-nitrogen,Dissolved,,1.58,ug/l,Actual,,,,Final,08-06-2017 7:32:11 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160712NH4,07-12-2016,Sample-Routine,Water,,644390128,Ammonia-nitrogen,Dissolved,,2.02,ug/l,Actual,,,,Final,08-06-2017 7:32:11 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160714NH4,07-14-2016,Sample-Routine,Water,,644390138,Ammonia-nitrogen,Dissolved,,2.19,ug/l,Actual,,,,Final,08-06-2017 7:32:11 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726T,07-26-2016,Field Msr/Obs,Water,,644390143,"Temperature, water",,,27.2,deg C,Actual,,,,Final,08-06-2017 7:32:11 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726T,07-26-2016,Field Msr/Obs,Water,,644390144,"Temperature, water",,,27.2,deg C,Actual,,,,Final,08-06-2017 7:32:11 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728T,07-28-2016,Field Msr/Obs,Water,,644390154,"Temperature, water",,,27,deg C,Actual,,,,Final,08-06-2017 7:32:11 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726DO,07-26-2016,Field Msr/Obs,Water,,644390159,Dissolved oxygen (DO),,,6.48,mg/l,Actual,,,,Final,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726DO,07-26-2016,Field Msr/Obs,Water,,644390160,Dissolved oxygen (DO),,,6.57,mg/l,Actual,,,,Final,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728DO,07-28-2016,Field Msr/Obs,Water,,644390170,Dissolved oxygen (DO),,,6.81,mg/l,Actual,,,,Final,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726DOp,07-26-2016,Field Msr/Obs,Water,,644390175,Dissolved oxygen (DO),,,99.1,%,Actual,,,,Final,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726DOp,07-26-2016,Field Msr/Obs,Water,,644390176,Dissolved oxygen (DO),,,100.1,%,Actual,,,,Final,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728DOp,07-28-2016,Field Msr/Obs,Water,,644390186,Dissolved oxygen (DO),,,104,%,Actual,,,,Final,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726pH,07-26-2016,Field Msr/Obs,Water,,644390191,pH,,,8.14,None,Actual,,,,Final,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726pH,07-26-2016,Field Msr/Obs,Water,,644390192,pH,,,8.12,None,Actual,,,,Final,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728pH,07-28-2016,Field Msr/Obs,Water,,644390202,pH,,,8.11,None,Actual,,,,Final,08-06-2017 7:32:12 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726S,07-26-2016,Field Msr/Obs,Water,,644390207,Conductivity,,,35.3,ppt,Actual,,,,Final,08-06-2017 7:32:13 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726S,07-26-2016,Field Msr/Obs,Water,,644390208,Conductivity,,,34.6,ppt,Actual,,,,Final,08-06-2017 7:32:13 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728S,07-28-2016,Field Msr/Obs,Water,,644390218,Conductivity,,,35.6,ppt,Actual,,,,Final,08-06-2017 7:32:13 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726TB,07-26-2016,Field Msr/Obs,Water,,644390223,Turbidity,,,1.5,NTU,Actual,,,,Final,08-06-2017 7:32:13 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726TB,07-26-2016,Field Msr/Obs,Water,,644390224,Turbidity,,,4.39,NTU,Actual,,,,Final,08-06-2017 7:32:13 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728TB,07-28-2016,Field Msr/Obs,Water,,644390234,Turbidity,,,7.46,NTU,Actual,,,,Final,08-06-2017 7:32:13 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726TN,07-26-2016,Sample-Routine,Water,,644390239,Nitrogen,Dissolved,,87.42,ug/l,Actual,,,,Final,08-06-2017 7:32:13 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726TN,07-26-2016,Sample-Routine,Water,,644390240,Nitrogen,Dissolved,,111.92,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728TN,07-28-2016,Sample-Routine,Water,,644390250,Nitrogen,Dissolved,,73.55,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726TP,07-26-2016,Sample-Routine,Water,,644390255,Phosphorus,Dissolved,,13.39,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726TP,07-26-2016,Sample-Routine,Water,,644390256,Phosphorus,Dissolved,,14.07,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728TP,07-28-2016,Sample-Routine,Water,,644390266,Phosphorus,Dissolved,,10.71,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726PO4,07-26-2016,Sample-Routine,Water,,644390271,Phosphate-phosphorus,Dissolved,,6.82,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726PO4,07-26-2016,Sample-Routine,Water,,644390272,Phosphate-phosphorus,Dissolved,,9.14,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728PO4,07-28-2016,Sample-Routine,Water,,644390282,Phosphate-phosphorus,Dissolved,,4.75,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726Si,07-26-2016,Sample-Routine,Water,,644390287,Silicate,Dissolved,,267.63,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726Si,07-26-2016,Sample-Routine,Water,,644390288,Silicate,Dissolved,,449.68,ug/l,Actual,,,,Final,08-06-2017 7:32:14 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728Si,07-28-2016,Sample-Routine,Water,,644390298,Silicate,Dissolved,,76.83,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726NNN,07-26-2016,Sample-Routine,Water,,644390303,Nitrate,Dissolved,,16.56,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726NNN,07-26-2016,Sample-Routine,Water,,644390304,Nitrate,Dissolved,,40.03,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728NNN,07-28-2016,Sample-Routine,Water,,644390314,Nitrate,Dissolved,,1.09,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160726NH4,07-26-2016,Sample-Routine,Water,,644390319,Ammonia-nitrogen,Dissolved,,6.02,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160726NH4,07-26-2016,Sample-Routine,Water,,644390320,Ammonia-nitrogen,Dissolved,,4.68,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160728NH4,07-28-2016,Sample-Routine,Water,,644390330,Ammonia-nitrogen,Dissolved,,9.69,ug/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809T,08-09-2016,Field Msr/Obs,Water,,644390335,"Temperature, water",,,27,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809T,08-09-2016,Field Msr/Obs,Water,,644390336,"Temperature, water",,,27.3,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811T,08-11-2016,Field Msr/Obs,Water,,644390346,"Temperature, water",,,27.2,deg C,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809DO,08-09-2016,Field Msr/Obs,Water,,644390351,Dissolved oxygen (DO),,,6.27,mg/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809DO,08-09-2016,Field Msr/Obs,Water,,644390352,Dissolved oxygen (DO),,,6.57,mg/l,Actual,,,,Final,08-06-2017 7:32:15 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811DO,08-11-2016,Field Msr/Obs,Water,,644390362,Dissolved oxygen (DO),,,6.66,mg/l,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809DOp,08-09-2016,Field Msr/Obs,Water,,644390367,Dissolved oxygen (DO),,,96.7,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809DOp,08-09-2016,Field Msr/Obs,Water,,644390368,Dissolved oxygen (DO),,,100.5,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811DOp,08-11-2016,Field Msr/Obs,Water,,644390378,Dissolved oxygen (DO),,,102,%,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809pH,08-09-2016,Field Msr/Obs,Water,,644390383,pH,,,8.12,None,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809pH,08-09-2016,Field Msr/Obs,Water,,644390384,pH,,,8.14,None,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811pH,08-11-2016,Field Msr/Obs,Water,,644390394,pH,,,8.08,None,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809S,08-09-2016,Field Msr/Obs,Water,,644390399,Conductivity,,,35.4,ppt,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809S,08-09-2016,Field Msr/Obs,Water,,644390400,Conductivity,,,35.1,ppt,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811S,08-11-2016,Field Msr/Obs,Water,,644390410,Conductivity,,,35.5,ppt,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809TB,08-09-2016,Field Msr/Obs,Water,,644390415,Turbidity,,,0.42,NTU,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809TB,08-09-2016,Field Msr/Obs,Water,,644390416,Turbidity,,,2.3,NTU,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811TB,08-11-2016,Field Msr/Obs,Water,,644390426,Turbidity,,,10.63,NTU,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809TN,08-09-2016,Sample-Routine,Water,,644390431,Nitrogen,Dissolved,,70.02,ug/l,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809TN,08-09-2016,Sample-Routine,Water,,644390432,Nitrogen,Dissolved,,102.63,ug/l,Actual,,,,Final,08-06-2017 7:32:16 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811TN,08-11-2016,Sample-Routine,Water,,644390441,Nitrogen,Dissolved,,54.1,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809TP,08-09-2016,Sample-Routine,Water,,644390447,Phosphorus,Dissolved,,14.87,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809TP,08-09-2016,Sample-Routine,Water,,644390448,Phosphorus,Dissolved,,16.01,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811TP,08-11-2016,Sample-Routine,Water,,644390457,Phosphorus,Dissolved,,13.2,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809PO4,08-09-2016,Sample-Routine,Water,,644390463,Phosphate-phosphorus,Dissolved,,6.66,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809PO4,08-09-2016,Sample-Routine,Water,,644390464,Phosphate-phosphorus,Dissolved,,8.63,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811PO4,08-11-2016,Sample-Routine,Water,,644390473,Phosphate-phosphorus,Dissolved,,3.98,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809Si,08-09-2016,Sample-Routine,Water,,644390479,Silicate,Dissolved,,322.69,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809Si,08-09-2016,Sample-Routine,Water,,644390480,Silicate,Dissolved,,509.76,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811Si,08-11-2016,Sample-Routine,Water,,644390489,Silicate,Dissolved,,66.18,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809NNN,08-09-2016,Sample-Routine,Water,,644390495,Nitrate,Dissolved,,22.6,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809NNN,08-09-2016,Sample-Routine,Water,,644390496,Nitrate,Dissolved,,55.5,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811NNN,08-11-2016,Sample-Routine,Water,,644390505,Nitrate,Dissolved,,3.16,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160809NH4,08-09-2016,Sample-Routine,Water,,644390511,Ammonia-nitrogen,Dissolved,,2.38,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160809NH4,08-09-2016,Sample-Routine,Water,,644390512,Ammonia-nitrogen,Dissolved,,5.4,ug/l,Actual,,,,Final,08-06-2017 7:32:17 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160811NH4,08-11-2016,Sample-Routine,Water,,644390521,Ammonia-nitrogen,Dissolved,,1.92,ug/l,Actual,,,,Final,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823T,08-23-2016,Field Msr/Obs,Water,,644390527,"Temperature, water",,,27.7,deg C,Actual,,,,Final,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823T,08-23-2016,Field Msr/Obs,Water,,644390528,"Temperature, water",,,28,deg C,Actual,,,,Final,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825T,08-25-2016,Field Msr/Obs,Water,,644390539,"Temperature, water",,,27.8,deg C,Actual,,,,Final,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823DO,08-23-2016,Field Msr/Obs,Water,,644390544,Dissolved oxygen (DO),,,5.84,mg/l,Actual,,,,Final,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823DO,08-23-2016,Field Msr/Obs,Water,,644390545,Dissolved oxygen (DO),,,6.36,mg/l,Actual,,,,Final,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825DO,08-25-2016,Field Msr/Obs,Water,,644390556,Dissolved oxygen (DO),,,6.3,mg/l,Actual,,,,Final,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823DOp,08-23-2016,Field Msr/Obs,Water,,644390561,Dissolved oxygen (DO),,,90.7,%,Actual,,,,Final,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823DOp,08-23-2016,Field Msr/Obs,Water,,644390562,Dissolved oxygen (DO),,,99,%,Actual,,,,Final,08-06-2017 7:32:18 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825DOp,08-25-2016,Field Msr/Obs,Water,,644390573,Dissolved oxygen (DO),,,97.6,%,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823pH,08-23-2016,Field Msr/Obs,Water,,644390578,pH,,,8,None,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823pH,08-23-2016,Field Msr/Obs,Water,,644390579,pH,,,8.06,None,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825pH,08-25-2016,Field Msr/Obs,Water,,644390590,pH,,,7.99,None,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823S,08-23-2016,Field Msr/Obs,Water,,644390595,Conductivity,,,35.3,ppt,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823S,08-23-2016,Field Msr/Obs,Water,,644390596,Conductivity,,,35.3,ppt,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825S,08-25-2016,Field Msr/Obs,Water,,644390607,Conductivity,,,36.2,ppt,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823TB,08-23-2016,Field Msr/Obs,Water,,644390612,Turbidity,,,0.46,NTU,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823TB,08-23-2016,Field Msr/Obs,Water,,644390613,Turbidity,,,0.71,NTU,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825TB,08-25-2016,Field Msr/Obs,Water,,644390624,Turbidity,,,15.23,NTU,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823TN,08-23-2016,Sample-Routine,Water,,644390629,Nitrogen,Dissolved,,87.24,ug/l,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823TN,08-23-2016,Sample-Routine,Water,,644390630,Nitrogen,Dissolved,,94.47,ug/l,Actual,,,,Final,08-06-2017 7:32:19 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825TN,08-25-2016,Sample-Routine,Water,,644390641,Nitrogen,Dissolved,,67.52,ug/l,Actual,,,,Final,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823TP,08-23-2016,Sample-Routine,Water,,644390646,Phosphorus,Dissolved,,13.12,ug/l,Actual,,,,Final,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823TP,08-23-2016,Sample-Routine,Water,,644390647,Phosphorus,Dissolved,,14.38,ug/l,Actual,,,,Final,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825TP,08-25-2016,Sample-Routine,Water,,644390658,Phosphorus,Dissolved,,14.74,ug/l,Actual,,,,Final,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823PO4,08-23-2016,Sample-Routine,Water,,644390663,Phosphate-phosphorus,Dissolved,,7.32,ug/l,Actual,,,,Final,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823PO4,08-23-2016,Sample-Routine,Water,,644390664,Phosphate-phosphorus,Dissolved,,7.2,ug/l,Actual,,,,Final,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825PO4,08-25-2016,Sample-Routine,Water,,644390675,Phosphate-phosphorus,Dissolved,,3.78,ug/l,Actual,,,,Final,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823Si,08-23-2016,Sample-Routine,Water,,644390680,Silicate,Dissolved,,350.09,ug/l,Actual,,,,Final,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823Si,08-23-2016,Sample-Routine,Water,,644390681,Silicate,Dissolved,,352.84,ug/l,Actual,,,,Final,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825Si,08-25-2016,Sample-Routine,Water,,644390692,Silicate,Dissolved,,90.14,ug/l,Actual,,,,Final,08-06-2017 7:32:20 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823NNN,08-23-2016,Sample-Routine,Water,,644390697,Nitrate,Dissolved,,25.95,ug/l,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823NNN,08-23-2016,Sample-Routine,Water,,644390698,Nitrate,Dissolved,,34.43,ug/l,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825NNN,08-25-2016,Sample-Routine,Water,,644390709,Nitrate,Dissolved,,4.4,ug/l,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160823NH4,08-23-2016,Sample-Routine,Water,,644390714,Ammonia-nitrogen,Dissolved,,1.89,ug/l,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160823NH4,08-23-2016,Sample-Routine,Water,,644390715,Ammonia-nitrogen,Dissolved,,2.08,ug/l,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OUB160825NH4,08-25-2016,Sample-Routine,Water,,644390726,Ammonia-nitrogen,Dissolved,,1.5,ug/l,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160906T,09-06-2016,Field Msr/Obs,Water,,644390731,"Temperature, water",,,27.4,deg C,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160906T,09-06-2016,Field Msr/Obs,Water,,644390732,"Temperature, water",,,27.7,deg C,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160906DO,09-06-2016,Field Msr/Obs,Water,,644390745,Dissolved oxygen (DO),,,6.41,mg/l,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160906DO,09-06-2016,Field Msr/Obs,Water,,644390746,Dissolved oxygen (DO),,,6.45,mg/l,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160906DOp,09-06-2016,Field Msr/Obs,Water,,644390759,Dissolved oxygen (DO),,,98.2,%,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160906DOp,09-06-2016,Field Msr/Obs,Water,,644390760,Dissolved oxygen (DO),,,99.6,%,Actual,,,,Final,08-06-2017 7:32:21 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160906pH,09-06-2016,Field Msr/Obs,Water,,644390773,pH,,,8.21,None,Actual,,,,Final,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160906pH,09-06-2016,Field Msr/Obs,Water,,644390774,pH,,,8.23,None,Actual,,,,Final,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160906S,09-06-2016,Field Msr/Obs,Water,,644390787,Conductivity,,,35.3,ppt,Actual,,,,Final,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160906S,09-06-2016,Field Msr/Obs,Water,,644390788,Conductivity,,,35.2,ppt,Actual,,,,Final,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160906TB,09-06-2016,Field Msr/Obs,Water,,644390801,Turbidity,,,1.45,NTU,Actual,,,,Final,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160906TB,09-06-2016,Field Msr/Obs,Water,,644390802,Turbidity,,,2.17,NTU,Actual,,,,Final,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160906TN,09-06-2016,Sample-Routine,Water,,644390815,Nitrogen,Dissolved,,81.25,ug/l,Actual,,,,Final,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160906TN,09-06-2016,Sample-Routine,Water,,644390816,Nitrogen,Dissolved,,94.08,ug/l,Actual,,,,Final,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OPB160908TN,09-08-2016,Sample-Routine,Water,,644390826,Nitrogen,Dissolved,,64.37,ug/l,Actual,,,,Final,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160906TP,09-06-2016,Sample-Routine,Water,,644390829,Phosphorus,Dissolved,,15.44,ug/l,Actual,,,,Final,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160906TP,09-06-2016,Sample-Routine,Water,,644390830,Phosphorus,Dissolved,,19.79,ug/l,Actual,,,,Final,08-06-2017 7:32:22 PM
HUIWAIOLA_WQX,OUB,Ukumehame Beach,OPB160908TP,09-08-2016,Sample-Routine,Water,,644390840,Phosphorus,Dissolved,,10.55,ug/l,Actual,,,,Final,08-06-2017 7:32:23 PM
HUIWAIOLA_WQX,RAB,Airport Beach,RAB160906PO4,09-06-2016,Sample-Routine,Water,,644390843,Phosphate-phosphorus,Dissolved,,7.41,ug/l,Actual,,,,Final,08-06-2017 7:32:23 PM
HUIWAIOLA_WQX,RCB,Canoe Beach,RCB160906PO4,09-06-2016,Sample-Routine,Water,,644390844,Phosphate-phosphorus,Dissolved,,8.41,ug/l,Actual,,,,Final,08-06-2017 7:32:23 PM
