OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ActivityLocation/SourceMapScaleNumeric,ActivityLocation/HorizontalAccuracyMeasure/MeasureValue,ActivityLocation/HorizontalAccuracyMeasure/MeasureUnitCode,ActivityLocation/HorizontalCollectionMethodName,ActivityLocation/HorizontalCoordinateReferenceSystemDatumName,AssemblageSampledName,CollectionDuration/MeasureValue,CollectionDuration/MeasureUnitCode,SamplingComponentName,SamplingComponentPlaceInSeriesNumeric,ReachLengthMeasure/MeasureValue,ReachLengthMeasure/MeasureUnitCode,ReachWidthMeasure/MeasureValue,ReachWidthMeasure/MeasureUnitCode,PassCount,NetTypeName,NetSurfaceAreaMeasure/MeasureValue,NetSurfaceAreaMeasure/MeasureUnitCode,NetMeshSizeMeasure/MeasureValue,NetMeshSizeMeasure/MeasureUnitCode,BoatSpeedMeasure/MeasureValue,BoatSpeedMeasure/MeasureUnitCode,CurrentSpeedMeasure/MeasureValue,CurrentSpeedMeasure/MeasureUnitCode,ToxicityTestType,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodQualifierTypeName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,SamplePreparationMethod/MethodIdentifier,SamplePreparationMethod/MethodIdentifierContext,SamplePreparationMethod/MethodName,SamplePreparationMethod/MethodQualifierTypeName,SamplePreparationMethod/MethodDescriptionText,SampleContainerTypeName,SampleContainerColorName,ChemicalPreservativeUsedName,ThermalPreservativeUsedName,SampleTransportStorageDescription,BinaryObjectFileName,BinaryObjectFileTypeCode,ActivityFileUrl,ActivityMetricUrl,ActivityGroupUrl,ProviderName
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102DO,Field Msr/Obs,Water,,2016-11-02,10:17:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102DOp,Field Msr/Obs,Water,,2016-11-02,10:17:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102NH4,Sample-Routine,Water,,2016-11-02,10:46:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102NNN,Sample-Routine,Water,,2016-11-02,10:46:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102PO4,Sample-Routine,Water,,2016-11-02,10:46:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102S,Field Msr/Obs,Water,,2016-11-02,10:17:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102Si,Sample-Routine,Water,,2016-11-02,10:46:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102T,Field Msr/Obs,Water,,2016-11-02,10:17:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102TB,Field Msr/Obs,Water,,2016-11-02,10:17:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102TN,Sample-Routine,Water,,2016-11-02,10:46:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102TP,Sample-Routine,Water,,2016-11-02,10:46:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161102pH,Field Msr/Obs,Water,,2016-11-02,10:17:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116DO,Field Msr/Obs,Water,,2016-11-16,09:52:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116DOp,Field Msr/Obs,Water,,2016-11-16,09:52:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116NH4,Sample-Routine,Water,,2016-11-16,10:15:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116NNN,Sample-Routine,Water,,2016-11-16,10:15:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116PO4,Sample-Routine,Water,,2016-11-16,10:15:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116S,Field Msr/Obs,Water,,2016-11-16,09:52:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116Si,Sample-Routine,Water,,2016-11-16,10:15:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116T,Field Msr/Obs,Water,,2016-11-16,09:52:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116TB,Field Msr/Obs,Water,,2016-11-16,09:52:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116TN,Sample-Routine,Water,,2016-11-16,10:15:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116TP,Sample-Routine,Water,,2016-11-16,10:15:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161116pH,Field Msr/Obs,Water,,2016-11-16,09:52:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130DO,Field Msr/Obs,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130DOp,Field Msr/Obs,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130NH4,Sample-Routine,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130NNN,Sample-Routine,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130PO4,Sample-Routine,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130S,Field Msr/Obs,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130Si,Sample-Routine,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130T,Field Msr/Obs,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130TB,Field Msr/Obs,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130TN,Sample-Routine,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130TP,Sample-Routine,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161130pH,Field Msr/Obs,Water,,2016-11-30,08:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214DO,Field Msr/Obs,Water,,2016-12-14,09:54:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214DOp,Field Msr/Obs,Water,,2016-12-14,09:54:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214NH4,Sample-Routine,Water,,2016-12-14,10:16:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214NNN,Sample-Routine,Water,,2016-12-14,10:16:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214PO4,Sample-Routine,Water,,2016-12-14,10:16:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214S,Field Msr/Obs,Water,,2016-12-14,09:54:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214Si,Sample-Routine,Water,,2016-12-14,10:16:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214T,Field Msr/Obs,Water,,2016-12-14,09:54:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214TB,Field Msr/Obs,Water,,2016-12-14,09:54:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214TN,Sample-Routine,Water,,2016-12-14,10:16:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214TP,Sample-Routine,Water,,2016-12-14,10:16:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP161214pH,Field Msr/Obs,Water,,2016-12-14,09:54:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170104DO,Field Msr/Obs,Water,,2017-01-04,09:58:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170104DOp,Field Msr/Obs,Water,,2017-01-04,09:58:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170104NH4,Sample-Routine,Water,,2017-01-04,10:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170104NNN,Sample-Routine,Water,,2017-01-04,10:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170104PO4,Sample-Routine,Water,,2017-01-04,10:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170104S,Field Msr/Obs,Water,,2017-01-04,09:58:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170104Si,Sample-Routine,Water,,2017-01-04,10:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170104T,Field Msr/Obs,Water,,2017-01-04,09:58:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170104TB,Field Msr/Obs,Water,,2017-01-04,09:58:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170104TN,Sample-Routine,Water,,2017-01-04,10:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170104TP,Sample-Routine,Water,,2017-01-04,10:24:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170125DO,Field Msr/Obs,Water,,2017-01-25,10:07:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170125DOp,Field Msr/Obs,Water,,2017-01-25,10:07:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
HUIWAIOLA_WQX,The Nature Conservancy - Honolulu,HUIWAIOLA_WQX-OLP170125NH4,Sample-Routine,Water,,2017-01-25,10:30:00,HAST,,,,,,,,,,,,HUI_PCHEM,,HUIWAIOLA_WQX-OLP,,,,,20.84236,-156.653035,,,,,,,,,,,,,,,,,,,,,,,,,,1002,HUIWAIOLA_WQX,Knee Deep Grab Sample,,,Water Bottle,,,,,,,,,,,,,,,,,STORET
